source,target,Time
49948272,236485849,2/7/16 20:58
3666308235,122825826,2/7/16 20:58
529634000,1019060826,2/7/16 20:58
345627398,87584353,2/7/16 20:58
2537478608,2155148561,2/7/16 20:58
260200093,777143324,2/7/16 20:58
1291299380,15711668,2/7/16 20:58
4656113957,3090733766,2/7/16 20:58
703863038,20713061,2/7/16 20:58
15595780,25491788,2/7/16 20:58
2205198069,2579934596,2/7/16 20:58
4650481041,3090733766,2/7/16 20:58
500734251,14855994,2/7/16 20:58
4109790982,1702344373,2/7/16 20:59
961355101,497554467,2/7/16 20:59
48866739,450941680,2/7/16 20:59
968095938,88749392,2/7/16 20:59
299220494,322874617,2/7/16 20:59
496198079,2312330190,2/7/16 20:59
29443756,3122217726,2/7/16 20:59
292438586,15693493,2/7/16 20:59
14807586,162140032,2/7/16 20:59
3236218886,4176516076,2/7/16 20:59
86378821,4827770160,2/7/16 20:59
792608634,23194229,2/7/16 20:59
297191567,45024622,2/7/16 20:59
142770500,25073877,2/7/16 20:59
724268269,457984599,2/7/16 20:59
259037459,2399398411,2/7/16 20:59
307000112,38521731,2/7/16 20:59
2493614288,2317019724,2/7/16 20:59
284655811,490013684,2/7/16 20:59
3246358172,3058539006,2/7/16 20:59
4885745313,45496426,2/7/16 20:59
287276504,204832963,2/7/16 20:59
4340860576,204832963,2/7/16 20:59
2541976224,1442805589,2/7/16 20:59
2317865342,889024146,2/7/16 20:59
1325655560,19305630,2/7/16 20:59
4128428715,2319339266,2/7/16 20:59
456236531,533765095,2/7/16 20:59
66914769,4190897895,2/7/16 20:59
24756264,347627434,2/7/16 20:59
4218007017,429391248,2/7/16 20:59
2229483438,3382135659,2/7/16 20:59
3448683082,607558430,2/7/16 20:59
2444984626,3908662753,2/7/16 20:59
51259550,17167572,2/7/16 20:59
4788482387,1339835893,2/7/16 20:59
2927776806,16423388,2/7/16 20:59
1511018348,16815644,2/7/16 20:59
461353372,466519303,2/7/16 20:59
299220494,166329578,2/7/16 20:59
36312839,8953122,2/7/16 20:59
848435605,142839300,2/7/16 20:59
95342268,70466340,2/7/16 20:59
2282028409,620571475,2/7/16 20:59
95354681,32765764,2/7/16 20:59
46609771,3988483934,2/7/16 20:59
931391137,17756037,2/7/16 20:59
3100260332,918346674,2/7/16 20:59
909434454,146160591,2/7/16 20:59
19111563,4739088137,2/7/16 20:59
61144740,44578328,2/7/16 20:59
339706852,2532035977,2/7/16 20:59
97065063,978513822,2/7/16 20:59
624730087,2821108869,2/7/16 20:59
576589114,21258337,2/7/16 20:59
238289640,28580345,2/7/16 20:59
4311393022,3091521770,2/7/16 20:59
455247452,29430343,2/7/16 20:59
2946438731,28221296,2/7/16 20:59
55114449,3909168077,2/7/16 20:59
813307975,199435885,2/7/16 20:59
887373558,129235890,2/7/16 20:59
468360628,1947303967,2/7/16 20:59
889980282,116015269,2/7/16 20:59
23684807,627830911,2/7/16 20:59
37787301,366819502,2/7/16 20:59
299220494,4327242015,2/7/16 20:59
408763466,4756530915,2/7/16 20:59
522662020,204832963,2/7/16 20:59
4253678303,156784740,2/7/16 20:59
4878316997,156784740,2/7/16 20:59
4828984036,156784740,2/7/16 20:59
4128428715,13493302,2/7/16 20:59
4311393022,21043723,2/7/16 20:59
236108233,29442313,2/7/16 20:59
842279180,49783304,2/7/16 20:59
3932238389,241808573,2/7/16 20:59
2749706525,326255267,2/7/16 20:59
2530758806,3451493417,2/7/16 20:59
328332222,4102376488,2/7/16 21:00
3408497752,1367531,2/7/16 21:00
887373558,347627434,2/7/16 21:00
65502117,16423388,2/7/16 21:00
393618097,1109907722,2/7/16 21:00
2155693598,311625230,2/7/16 21:00
821842872,24346022,2/7/16 21:00
2380832109,25073877,2/7/16 21:00
4422984375,3380947863,2/7/16 21:00
67771648,20725994,2/7/16 21:00
1449488359,14125897,2/7/16 21:00
2691299250,146160591,2/7/16 21:00
586081432,3794908993,2/7/16 21:00
159608463,7496742,2/7/16 21:00
15616667,370222475,2/7/16 21:00
59677674,14173315,2/7/16 21:00
352548417,24165761,2/7/16 21:00
4845420380,755113,2/7/16 21:00
21457771,9762482,2/7/16 21:00
284322223,362655140,2/7/16 21:00
602089650,12354832,2/7/16 21:00
55845533,28882005,2/7/16 21:00
335736103,21265120,2/7/16 21:00
3253932481,46161469,2/7/16 21:00
1027174766,2384551069,2/7/16 21:00
18579587,15446531,2/7/16 21:00
